Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap,segment_id,road_n_stations,road_total_refill_points,road_mean_power_kw,road_max_power_kw,road_n_operators,road_has_chademo,road_has_ccs,road_total_length_m,road_n_segments,road_n_gaps,road_gap_ratio,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_max_lat,road_min_lon,road_max_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,municipio,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,ev_fleet_2027,ev_reg_2026,ev_reg_2027,ev_growth_rate,road_type_rank,road_stations_per_100km,road_refill_per_100km,is_underserved,is_desert,stations_deficit_afir,priority_score,priority_score_norm
N-125,Carretera convencional,4612.0312832468135,1169.27819312212,0,654,1,2,7.0,7.0,1,0,0,6132.705876782198,2.0,0.0,0.0,1061.0288641055254,1169.27819312212,41.65956,-0.98919,41.65956,41.65956,-0.98919,-0.98919,0.0,0.0,0.011756337033978985,22.76,3.04,45.0,02 - Aragón,Zaragoza,Zaragoza,195.23000000000002,132.0,327883,76108,88118,1.1578020707415777,1,16.306015975523927,32.612031951047854,0,0,0,7.064996771427792,0.17171260962512258
N-125,Carretera convencional,1520.6745935353845,952.779535088931,0,655,1,2,7.0,7.0,1,0,0,6132.705876782198,2.0,0.0,0.0,1061.0288641055254,1169.27819312212,41.65956,-0.98919,41.65956,41.65956,-0.98919,-0.98919,0.0,0.0,0.011756337033978985,22.76,3.04,45.0,02 - Aragón,Zaragoza,Zaragoza,195.23000000000002,132.0,327883,76108,88118,1.1578020707415777,1,16.306015975523927,32.612031951047854,0,0,0,6.860432549447033,0.16674073808311335
N-126,Carretera convencional,1719.106187846697,3993.584896566836,0,656,0,0,0.0,0.0,0,0,0,1719.106187846697,1.0,0.0,0.0,3993.584896566836,3993.584896566836,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,8.292694947061333,0.2015514424498733
N-141,Carretera convencional,8295.507946694413,5295.997039445715,0,657,0,0,0.0,0.0,0,0,0,8295.507946694413,1.0,0.0,0.0,5295.997039445715,5295.997039445715,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,8.574895342632857,0.20841023770888872
N-145,Carretera convencional,9159.813512241462,4377.024648958065,0,658,1,8,22.0,22.0,1,0,0,9159.813512241462,1.0,0.0,0.0,4377.024648958065,4377.024648958065,42.36126,1.456807,42.36126,42.36126,1.456807,1.456807,0.0,0.0,0.07136517711984842,56.510000000000005,0.0,110.0,09 - Catalunya,Lleida,Ribera d`Urgellet,75.72000000000001,110.0,327883,76108,88118,1.1578020707415777,1,10.917252831223788,87.3380226497903,0,0,0,8.384352908253817,0.20377916147345876
N-152,Carretera convencional,1742.5726110207745,372.6318540102732,0,659,2,3,75.0,100.0,2,1,1,1742.5726110207745,1.0,0.0,0.0,372.6318540102732,372.6318540102732,42.42971,1.9330635,42.42675,42.43267,1.929813,1.936314,0.005920000000003256,0.00650100000000009,0.06249797461247469,45.18,36.97,110.0,09 - Catalunya,Girona,Fontanals de Cerdanya,147.41,132.0,327883,76108,88118,1.1578020707415777,1,114.77283571147306,172.1592535672096,0,0,0,5.923270965060192,0.14396330923186737
N-154,Carretera convencional,1463.5464812061812,288.4476484208643,0,660,2,3,14.68,22.0,2,0,0,6120.195431279116,2.0,0.0,0.0,586.201097708571,883.9545469962776,42.4540365,1.9605765000000002,42.441353,42.46672,1.940943,1.98021,0.025367000000002804,0.03926699999999994,0.09874967731768333,45.18,36.97,110.0,09 - Catalunya,Girona,Fontanals de Cerdanya,147.41,132.0,327883,76108,88118,1.1578020707415777,1,32.678695026279605,49.018042539419405,0,0,0,5.667974446190281,0.13775840455864097
N-154,Carretera convencional,4656.648950072935,883.9545469962776,0,661,2,3,14.68,22.0,2,0,0,6120.195431279116,2.0,0.0,0.0,586.201097708571,883.9545469962776,42.4540365,1.9605765000000002,42.441353,42.46672,1.940943,1.98021,0.025367000000002804,0.03926699999999994,0.09874967731768333,45.18,36.97,110.0,09 - Catalunya,Girona,Fontanals de Cerdanya,147.41,132.0,327883,76108,88118,1.1578020707415777,1,32.678695026279605,49.018042539419405,0,0,0,6.785536284362754,0.16492040701363467
N-155,Carretera convencional,568.5567267111163,846.7170445354815,0,662,0,0,0.0,0.0,0,0,0,568.5567267111163,1.0,0.0,0.0,846.7170445354815,846.7170445354815,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,0,0,0,6.742546906213544,0.16387556318044064
N-156,Multicarril,529.9515209803626,681.5509429102573,0,663,0,0,0.0,0.0,0,0,0,529.9515209803626,1.0,0.0,0.0,681.5509429102573,681.5509429102573,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,0,0,0,13.051674331800635,0.3172169969778762
N-156,Carretera convencional,1052.328820340507,270.8121855737797,0,664,3,8,240.66666666666666,350.0,2,0,1,1052.328820340507,1.0,0.0,0.0,270.8121855737797,270.8121855737797,41.899315333333334,2.7700359999999997,41.89873,41.900486,2.769086,2.770511,0.0017560000000003129,0.0014249999999997875,0.04860079092460825,56.21,0.95,132.0,09 - Catalunya,Girona,Fornells de la Selva,274.81,132.0,327883,76108,88118,1.1578020707415777,1,285.0819954764021,760.218654603739,0,0,0,5.605111333581027,0.13623053562047704
N-1A,Carretera convencional,1115.7965466621304,407.867731758822,0,665,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,6.013391709506902,0.14615366666739893
N-1A,Carretera convencional,422.1096182670408,3021.3910247783983,0,666,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,8.013803527175074,0.1947730708440435
N-1A,Carretera convencional,2612.577101302992,1582.3006937776204,0,667,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,7.367266993691857,0.179059195951508
N-1A,Carretera convencional,5442.734704733986,12555.18678856808,0,668,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,9.43796879429019,0.2293869769031081
N-1A,Carretera convencional,1909.6357265177317,3592.5923428438227,0,669,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,8.186907633765982,0.19898031379704248
N-1A,Carretera convencional,1401.769499247699,423.9598408760861,0,670,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,6.051994672403493,0.14709190000460906
N-1A,Carretera convencional,2478.205718936468,3546.6220498041725,0,671,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,8.174032812897394,0.19866739516999626
N-1A,Carretera convencional,1277.3538975895822,202.17877593370423,0,672,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,5.314086261103979,0.12915725925841648
N-1A,Carretera convencional,632.3081316172477,8846.409896868958,0,673,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,9.087880028146168,0.22087817533108978
N-1A,Carretera convencional,2248.974722628496,549.2294792731187,0,674,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,6.310335426250214,0.15337079388817654
N-1A,Carretera convencional,2381.6892504091,174.7201041289404,0,675,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,5.168892411691858,0.12562836666431076
N-1A,Carretera convencional,1236.8075122844753,11721.151249533756,0,676,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,9.369235600001566,0.2277164374052132
N-1A,Carretera convencional,1542.370143008098,6611.706246093495,0,677,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,8.796748266015646,0.21380230590927127
N-1A,Carretera convencional,523.6220341160821,4510.714514089647,0,678,12,68,66.5475,150.0,7,1,1,25225.954607321128,14.0,0.0,0.0,4124.716481309187,12555.18678856808,41.339079,-3.643825916666666,40.5579,41.676563,-3.693358,-3.583617,1.118663000000005,0.10974100000000009,1.1435455929882588,19.11,0.0,132.0,07 - C.León,Soria,Almazán,26.3,132.0,327883,76108,88118,1.1578020707415777,1,47.57005309332213,269.56363419549206,0,0,0,8.414432518589585,0.20451023730468207
N-1R,Multicarril,1880.8765076757009,885.901196786128,0,679,1,2,150.0,150.0,1,0,1,1880.8765076757009,1.0,0.0,0.0,885.901196786128,885.901196786128,42.68595,-2.931403,42.68595,42.68595,-2.931403,-2.931403,0.0,0.0,0.9955225213184608,1.61,0.0,30.0,07 - C.León,Soria,Oncala,10.870000000000001,45.0,327883,76108,88118,1.1578020707415777,2,53.16670158402655,106.3334031680531,0,0,0,13.575467171570361,0.32994762352020607
N-2,Carretera convencional,3000.806523561903,1072.7649123055105,0,680,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,6.978926361263038,0.1696206943392352
N-2,Carretera convencional,2951.189407826344,537.7667613472389,0,681,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,6.289282752483403,0.1528591150199419
N-2,Carretera convencional,2705.0320153776543,7411.757790377712,0,682,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,8.910957820492508,0.21657813458659722
N-2,Carretera convencional,20712.799307570527,2435.614741647192,0,683,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,7.798364953991142,0.18953690148513666
N-2,Carretera convencional,1743.6150501587165,16058.234103255778,0,684,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,9.684039296653461,0.2353676460356749
N-2,Carretera convencional,14996.292856961272,8565.810374997924,0,685,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,9.055650757366084,0.22009485265296144
N-2,Carretera convencional,12609.23423204147,3202.188191935907,0,686,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,8.07190190278041,0.19618513429048678
N-2,Carretera convencional,8802.811463100661,4524.773489369856,0,687,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,8.4175437784033,0.20458585553341152
N-2,Autopista libre\Autovía,2714.5358720762665,1133.576278930685,0,688,5,25,36.872,55.0,3,1,1,4721.712073003107,3.0,0.0,0.0,583.3531740873086,1133.576278930685,41.4928498,1.9107298,41.484844,41.5043,1.90206,1.913873,0.01945599999999814,0.011812999999999851,0.005237313278345378,4.75,0.0,110.0,09 - Catalunya,Barcelona,Martorell,246.47000000000003,110.0,327883,76108,88118,1.1578020707415777,4,105.89379281697488,529.4689640848744,0,0,0,28.136058150741075,0.6838383832200353
N-2,Carretera convencional,100672.6107395159,8811.341839076058,0,689,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,9.083908499620582,0.22078164853151827
N-2,Carretera convencional,1162.259141328362,83.9250461037063,0,690,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,4.441769056922053,0.10795585345498562
N-2,Autopista libre\Autovía,1614.1236630844774,514.6937515804417,0,691,5,25,36.872,55.0,3,1,1,4721.712073003107,3.0,0.0,0.0,583.3531740873086,1133.576278930685,41.4928498,1.9107298,41.484844,41.5043,1.90206,1.913873,0.01945599999999814,0.011812999999999851,0.005237313278345378,4.75,0.0,110.0,09 - Catalunya,Barcelona,Martorell,246.47000000000003,110.0,327883,76108,88118,1.1578020707415777,4,105.89379281697488,529.4689640848744,0,0,0,24.98205233839548,0.6071812259229604
N-2,Autopista libre\Autovía,393.0525378423639,101.78949175079914,0,692,5,25,36.872,55.0,3,1,1,4721.712073003107,3.0,0.0,0.0,583.3531740873086,1133.576278930685,41.4928498,1.9107298,41.484844,41.5043,1.90206,1.913873,0.01945599999999814,0.011812999999999851,0.005237313278345378,4.75,0.0,110.0,09 - Catalunya,Barcelona,Martorell,246.47000000000003,110.0,327883,76108,88118,1.1578020707415777,4,105.89379281697488,529.4689640848744,0,0,0,18.530732509892985,0.45038384878069343
N-2,Carretera convencional,10141.014785019814,17342.73100062816,0,693,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,9.760986394468969,0.23723782197438378
N-2,Carretera convencional,21485.80260453286,2747.918425352854,0,694,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,7.918962813426248,0.19246799598224296
N-2,Carretera convencional,25755.90305513691,2850.7901673301053,0,695,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,7.9557022049600725,0.19336093578114355
N-2,Multicarril,303.0139144912161,187.4570739645665,0,696,10,30,230.0,350.0,6,1,1,2499.39204810761,3.0,0.0,0.0,721.491696884722,1809.5438216467985,42.4030915,2.87923258,42.398148,42.410637,2.8761978,2.882428,0.012489000000002193,0.006230200000000075,0.16595363986762968,86.52,0.0,132.0,09 - Catalunya,Girona,Figueres,127.71,132.0,327883,76108,88118,1.1578020707415777,2,400.0972959632884,1200.2918878898652,0,0,0,10.477740513258073,0.25465831403951456
N-2,Carretera convencional,12671.675049323308,3495.317612415342,0,697,19,52,73.73684210526316,180.0,9,1,1,244585.58065590015,16.0,0.0,0.0,5188.929942933696,17342.73100062816,41.74025889473685,0.3787573947368421,41.03116,42.4167,-2.528108,2.963316,1.3855399999999989,5.491424,0.056854135059054116,0.0,0.0,66.0,02 - Aragón,Huesca,Altorricón,35.21,110.0,327883,76108,88118,1.1578020707415777,1,7.768242080767021,21.260452010520268,0,0,0,8.159465582882016,0.19831334305052947
N-2,Multicarril,1721.7171514112777,167.4741950428014,0,698,10,30,230.0,350.0,6,1,1,2499.39204810761,3.0,0.0,0.0,721.491696884722,1809.5438216467985,42.4030915,2.87923258,42.398148,42.410637,2.8761978,2.882428,0.012489000000002193,0.006230200000000075,0.16595363986762968,86.52,0.0,132.0,09 - Catalunya,Girona,Figueres,127.71,132.0,327883,76108,88118,1.1578020707415777,2,400.0972959632884,1200.2918878898652,0,0,0,10.253565185835843,0.2492098005113961
